161,130,131,74,3
162,131,116,47,3
163,132,78,42,3
164,82,133,15,3
165,134,123,55,3
166,135,136,19,3
167,137,124,27,3
168,102,138,49,3
169,139,140,68,3
170,140,82,15,3
171,127,141,25,3
172,141,142,18,3
173,143,118,37,3
174,144,121,47,3
175,145,146,24,3
176,146,147,174,3
177,147,148,28,3
178,148,149,46,3
179,149,150,38,3
180,150,112,43,3
181,82,151,17,3
182,151,132,19,3
183,126,152,11,3
184,152,98,43,3
185,96,153,28,3
186,66,139,24,3
187,99,154,40,3
188,154,136,15,3
189,97,134,23,3
190,155,93,47,3
191,95,156,29,3
192,156,132,44,3
193,66,136,41,3
194,155,105,119,3
195,123,157,9,3
196,157,158,12,3
197,158,159,14,3
198,133,160,22,3
199,137,161,74,3
200,162,163,36,3
201,164,165,25,3
202,165,166,30,3
203,166,123,8,3
204,121,167,50,3
205,143,168,29,3
206,110,169,83,3
207,110,170,34,3
208,171,99,56,3
209,169,92,37,3
210,137,153,88,3
211,172,109,35,3
212,134,173,13,3
213,92,138,75,3
214,116,174,27,3
215,174,142,13,3
216,91,164,58,3
217,118,175,28,3
218,120,161,33,3
219,143,176,39,3
220,176,162,48,3
221,177,94,60,3
222,126,178,10,3
223,178,153,73,3
224,173,109,49,3
225,179,180,148,3
226,181,177,15,3
227,163,182,32,3
228,183,184,15,3
229,184,185,17,3
230,185,186,2,3
231,186,187,3,3
232,187,125,62,3
233,139,188,80,3
234,189,169,40,3
235,190,137,45,3
236,183,144,72,3
237,168,191,19,3
238,192,193,41,3
239,193,168,48,3
240,194,138,51,3
241,195,159,23,3
242,175,194,24,3
243,196,161,103,3
244,162,192,31,3
245,160,172,92,3
246,197,163,36,3
247,198,199,46,3
248,199,135,18,3
249,155,196,27,3
250,155,177,47,3
251,200,126,46,3
252,175,168,36,3
253,179,201,15,3
254,201,145,20,3
255,173,202,11,3
256,202,195,31,3
257,182,203,36,3
258,204,196,40,3
259,180,205,26,3
260,190,200,179,3
261,206,173,76,3
262,182,207,10,3
263,208,181,43,3
264,191,209,13,3
265,189,210,36,3
266,208,167,23,3
267,194,209,37,3
268,211,212,10,3
269,212,213,24,3
270,213,145,50,3
271,214,215,37,3
272,215,159,11,3
273,214,164,28,3
274,192,207,26,3
275,164,216,9,3
276,216,217,33,3
277,218,197,101,3
278,217,170,33,3
279,219,161,41,3
280,171,198,11,3
281,171,200,56,3
282,210,138,37,3
283,188,220,21,3
284,220,133,60,3
285,181,221,16,3
286,221,167,26,3
287,222,223,19,3
288,223,200,53,3
289,205,224,36,3
290,218,225,35,3
291,180,226,18,3
292,226,227,34,3
293,227,228,46,3
294,228,229,18,3
295,230,231,19,3
296,232,233,17,3
297,234,208,49,3
298,210,235,32,3
299,236,203,62,3
300,204,237,10,3
301,237,219,79,3
302,204,238,9,3
303,238,239,38,3
304,239,240,20,3
305,189,241,53,3
306,242,217,19,3
307,243,195,77,3
308,244,209,11,3
309,218,230,39,3
310,219,245,39,3
311,246,160,73,3
312,247,207,22,3
313,190,245,34,3
314,205,248,8,3
315,248,249,59,3
316,249,232,17,3
317,250,172,63,3
318,251,135,119,3
319,247,191,113,3
320,170,241,111,3
321,246,252,13,3
322,252,250,46,3
323,206,250,29,3
324,253,188,39,3
325,254,236,20,3
326,245,255,56,3
327,211,256,41,3
328,256,229,16,3
329,219,257,48,3
330,258,247,32,3
331,259,233,21,3
332,230,260,35,3
333,258,244,113,3
334,234,261,8,3
335,236,225,37,3
336,254,247,110,3
337,204,262,23,3
338,232,263,31,3
339,264,242,26,3
340,265,244,25,3
341,251,266,24,3
342,266,198,98,3
343,214,264,55,3
344,234,183,10,3
345,267,268,62,3
346,268,159,19,3
347,222,269,18,3
348,269,270,29,3
349,270,198,16,3
350,265,210,89,3
351,265,271,41,3
352,246,272,13,3
353,272,273,60,3
354,222,274,9,3
355,243,267,39,3
356,275,257,78,3
357,235,271,89,3
358,254,276,37,3
359,277,241,35,3
360,225,276,20,3
361,275,262,10,3
362,278,241,35,3
363,279,280,40,3
364,280,281,27,3
365,281,231,14,3
366,235,278,29,3
367,282,214,73,3
368,234,283,57,3
369,283,284,22,3
370,206,243,28,3
371,261,285,10,3
372,277,242,82,3
373,279,286,34,3
374,287,255,24,3
375,277,288,15,3
376,288,289,13,3
377,286,290,49,3
378,290,260,43,3
379,282,267,34,3
380,291,251,26,3
381,292,224,59,3
382,275,293,15,3
383,293,294,21,3
384,294,295,11,3
385,253,291,62,3
386,296,258,37,3
387,297,298,64,3
388,298,299,10,3
389,299,300,54,3
390,300,233,22,3
391,229,301,47,3
392,301,302,20,3
393,302,303,16,3
394,304,258,111,3
395,278,305,34,3
396,264,289,81,3
397,304,254,38,3
398,206,306,55,3
399,224,307,27,3
400,307,308,15,3
401,308,309,17,3
402,309,310,45,3
403,253,273,22,3
404,265,296,113,3
405,311,260,25,3
406,255,257,38,3
407,211,303,61,3
408,312,313,46,3
409,282,314,49,3
410,315,276,91,3
411,316,286,17,3
412,317,318,11,3
413,318,246,126,3
414,291,312,34,3
415,319,320,40,3
416,320,295,13,3
417,321,322,16,3
418,322,323,21,3
419,323,310,17,3
420,292,324,8,3
421,324,325,21,3
422,325,326,20,3
423,326,327,24,3
424,327,310,29,3
425,271,328,38,3
426,328,305,55,3
427,316,311,84,3
428,329,305,34,3
429,330,274,60,3
430,329,277,69,3
431,279,331,38,3
432,331,332,24,3
433,333,311,90,3
434,330,334,54,3
435,335,336,19,3
436,284,337,82,3
437,337,338,18,3
438,338,339,21,3
439,339,340,44,3
440,340,341,70,3
441,341,342,27,3
442,332,343,9,3
443,343,344,22,3
444,303,345,51,3
445,346,297,6,3
446,273,347,91,3
447,348,289,57,3
448,349,350,5,3
449,350,351,27,3
450,351,352,32,3
451,352,321,3,3
452,286,344,62,3
453,319,336,18,3
454,296,353,52,3
455,296,354,112,3
456,314,306,93,3
457,282,355,45,3
458,355,348,72,3
459,354,304,50,3
460,335,287,32,3
461,353,271,117,3
462,334,356,41,3
463,357,312,59,3
464,330,358,49,3
465,359,332,102,3
466,360,361,20,3
467,361,349,13,3
468,315,354,38,3
469,362,344,17,3
470,336,363,39,3
471,364,365,33,3
472,365,345,94,3
473,366,335,28,3
474,366,367,17,3
475,367,334,115,3
476,362,316,65,3
477,368,369,29,3
478,369,370,34,3
479,370,289,63,3
480,317,306,68,3
481,291,371,103,3
482,372,328,34,3
483,360,373,51,3
484,373,374,52,3
485,374,375,22,3
486,375,376,34,3
487,376,310,7,3
488,329,372,56,3
489,316,377,30,3
490,346,349,4,3
491,348,378,50,3
492,314,379,121,3
493,356,380,38,3
494,366,381,18,3
495,381,382,23,3
496,382,383,18,3
497,383,384,66,3
498,353,385,50,3
499,354,386,52,3
500,387,388,13,3
501,362,389,18,3
502,314,390,20,3
503,390,391,23,3
504,391,378,64,3
505,392,377,65,3
506,372,368,30,3
507,314,393,48,3
508,387,315,12,3
509,394,372,25,3
510,328,385,122,3
511,395,377,23,3
512,396,353,45,3
513,397,358,39,3
514,398,392,24,3
515,360,399,48,3
516,400,394,97,3
517,357,401,23,3
518,388,402,22,3
519,402,403,15,3
520,317,379,30,3
521,333,404,43,3
522,371,405,12,3
523,405,406,18,3
524,406,407,19,3
525,407,408,19,3
526,409,348,126,3
527,357,410,14,3
528,410,408,15,3
529,411,395,45,3
530,398,395,66,3
531,347,401,67,3
532,412,368,26,3
533,384,356,19,3
534,413,414,24,3
535,414,415,63,3
536,415,297,61,3
537,386,396,71,3
538,389,392,10,3
539,396,416,30,3
540,394,412,31,3
541,417,418,9,3
542,418,419,24,3
543,419,345,14,3
544,420,421,33,3
545,421,422,18,3
546,422,423,24,3
547,423,424,29,3
548,424,425,31,3
549,425,349,17,3
550,426,427,16,3
551,427,292,108,3
552,344,428,98,3
553,388,333,11,3
554,429,379,18,3
555,430,431,10,3
556,432,399,50,3
557,433,401,20,3
558,434,408,42,3
559,393,435,23,3
560,435,436,74,3
561,386,437,36,3
562,437,416,71,3
563,411,438,13,3
564,439,417,21,3
565,431,440,10,3
566,441,358,115,3
567,416,442,30,3
568,385,442,50,3
569,431,443,9,3
570,400,385,33,3
571,444,359,46,3
572,397,384,43,3
573,411,404,14,3
574,389,445,92,3
575,446,347,73,3
576,447,371,42,3
577,409,368,53,3
578,359,428,27,3
579,342,443,28,3
580,397,448,87,3
581,449,450,25,3
582,444,451,43,3
583,452,453,11,3
584,453,399,23,3
585,434,454,12,3
586,454,455,19,3
587,456,429,75,3
588,457,458,109,3
589,459,460,16,3
590,460,455,19,3
591,450,461,15,3
592,446,462,11,3
593,463,464,20,3
594,464,465,24,3
595,465,466,43,3
596,466,467,26,3
597,467,387,24,3
598,378,468,121,3
599,447,441,24,3
600,469,438,28,3
601,398,470,87,3
602,433,471,28,3
603,471,434,14,3
604,285,472,61,3
605,472,473,22,3
606,473,474,29,3
607,474,475,12,3
608,475,476,18,3
609,476,477,60,3
610,477,478,24,3
611,478,479,37,3
612,479,480,10,3
613,480,481,16,3
614,481,482,29,3
615,482,483,8,3
616,483,484,8,3
617,484,485,42,3
618,485,486,12,3
619,486,487,12,3
620,487,488,10,3
621,488,489,24,3
622,489,490,8,3
623,490,491,8,3
624,491,492,4,3
625,492,493,5,3
626,493,494,8,3
627,494,495,21,3
628,495,496,10,3
629,496,497,20,3
630,497,498,45,3
631,498,499,26,3
632,499,500,30,3
633,500,501,8,3
634,501,502,10,3
635,502,503,7,3
636,503,504,7,3
637,504,505,8,3
638,505,506,7,3
639,439,457,9,3
640,447,507,13,3
641,507,459,20,3
642,450,400,6,3
643,457,508,16,3
644,508,509,155,3
645,509,510,18,3
646,510,511,12,3
647,511,440,12,3
648,449,412,92,3
649,445,428,21,3
650,379,462,47,3
651,378,436,47,3
652,456,393,60,3
653,512,513,43,3
654,513,514,42,3
655,515,516,25,3
656,517,518,11,3
657,518,519,14,3
658,520,521,22,3
659,521,522,71,3
660,522,403,10,3
661,523,524,77,3
662,524,452,7,3
663,409,525,117,3
664,526,527,90,3
665,452,528,43,3
666,529,459,53,3
667,530,531,12,3
668,531,441,19,3
669,429,532,33,3
670,532,533,26,3
671,523,534,19,3
672,534,452,55,3
673,535,526,15,3
674,446,536,71,3
675,535,537,29,3
676,397,538,68,3
677,523,539,29,3
678,539,540,94,3
679,537,541,43,3
680,437,542,39,3
681,517,514,34,3
682,426,535,10,3
683,411,543,147,3
684,541,544,25,3
685,536,433,52,3
686,515,544,32,3
687,517,515,25,3
688,542,442,73,3
689,409,468,50,3
690,512,545,9,3
691,545,546,5,3
692,546,547,39,3
693,547,548,16,3
694,548,549,27,3
695,549,430,13,3
696,426,540,16,3
697,550,428,91,3
698,551,446,12,3
699,470,445,33,3
700,426,458,45,3
701,446,552,14,3
702,517,457,13,3
703,553,469,144,3
704,554,555,33,3
705,556,557,27,3
706,557,524,120,3
707,463,542,52,3
708,558,559,24,3
709,559,536,27,3
710,560,561,6,3
711,562,563,16,3
712,551,564,62,3
713,560,565,6,3
714,565,566,32,3
715,566,567,16,3
716,567,568,22,3
717,568,516,22,3
718,569,519,6,3
719,530,529,32,3
720,562,570,27,3
721,570,571,12,3
722,436,572,117,3
723,543,470,44,3
724,525,449,51,3
725,535,573,16,3
726,573,574,13,3
727,562,575,39,3
728,456,576,39,3
729,562,524,7,3
730,530,448,22,3
731,577,528,105,3
732,578,579,10,3
733,579,455,44,3
734,456,580,38,3
735,580,581,9,3
736,581,582,36,3
737,569,583,8,3
738,583,584,4,3
739,584,585,14,3
740,585,514,22,3
741,533,552,44,3
742,575,527,71,3
743,586,470,31,3
744,537,561,24,3
745,451,550,27,3
746,469,587,41,3
747,582,436,49,3
748,538,588,78,3
749,571,589,24,3
750,589,590,28,3
751,463,520,15,3
752,576,591,45,3
753,591,592,31,3
754,593,594,13,3
755,594,468,102,3
756,538,595,36,3
757,582,592,36,3
758,554,596,7,3
759,448,597,64,3
760,597,588,12,3
761,598,599,31,3
762,599,550,27,3
763,530,600,13,3
764,600,601,33,3
765,574,602,18,3
766,602,603,5,3
767,603,604,10,3
768,604,605,6,3
769,605,606,10,3
770,606,607,14,3
771,607,608,11,3
772,608,609,19,3
773,610,611,5,3
774,558,612,23,3
775,612,578,31,3
776,451,613,56,3
777,613,614,60,3
778,615,616,28,3
779,616,617,86,3
780,617,562,31,3
781,618,619,14,3
782,619,569,7,3
783,560,620,15,3
784,620,621,6,3
785,621,610,16,3
786,582,622,18,3
787,536,623,37,3
788,575,624,41,3
789,574,611,5,3
790,572,468,47,3
791,625,571,106,3
792,578,529,60,3
793,560,626,7,3
794,527,627,13,3
795,627,628,20,3
796,628,609,15,3
797,533,629,90,3
798,630,631,13,3
799,631,632,43,3
800,632,633,17,3
801,623,634,41,3
802,520,635,50,3
803,636,637,31,3
804,637,626,32,3
805,630,638,13,3
806,638,639,20,3
807,639,609,40,3
808,640,622,96,3
809,598,641,18,3
810,578,642,14,3
811,642,643,38,3
812,623,644,52,3
813,644,645,13,3
814,646,587,117,3
815,593,525,52,3
816,558,645,45,3
817,609,633,5,3
818,647,648,15,3
819,648,610,15,3
820,635,587,64,3
821,649,650,32,3
822,650,563,10,3
823,618,651,12,3
824,543,553,43,3
825,586,652,122,3
826,647,653,36,3
827,654,595,60,3
828,655,656,16,3
829,656,657,18,3
830,614,658,42,3
831,588,659,38,3
832,659,660,13,3
833,661,553,41,3
834,622,662,9,3
835,662,663,100,3
836,629,664,18,3
837,664,665,93,3
838,665,592,7,3
839,666,667,41,3
840,668,588,31,3
841,643,669,56,3
842,669,645,11,3
843,655,670,5,3
844,671,572,115,3
845,672,564,75,3
846,601,660,41,3
847,598,673,13,3
848,673,674,15,3
849,674,675,13,3
850,675,658,13,3
851,676,677,17,3
852,677,678,20,3
853,678,679,5,3
854,679,670,14,3
855,676,680,15,3
856,590,670,5,3
857,630,680,13,3
858,652,641,15,3
859,564,681,71,3
860,649,682,29,3
861,682,680,15,3
862,543,683,155,3
863,601,643,100,3
864,666,633,32,3
865,647,684,34,3
866,684,667,8,3
867,618,685,4,3
868,685,686,6,3
869,686,687,39,3
870,687,688,10,3
871,688,689,10,3
872,689,690,49,3
873,590,691,14,3
874,691,649,15,3
875,640,572,49,3
876,629,692,15,3
877,692,693,17,3
878,693,576,53,3
879,694,695,17,3
880,696,697,11,3
881,661,698,28,3
882,666,699,47,3
883,593,700,14,3
884,700,701,111,3
885,640,663,52,3
886,463,702,40,3
887,702,703,126,3
888,704,705,46,3
889,705,706,34,3
890,706,614,23,3
891,636,707,29,3
892,672,629,10,3
893,708,643,42,3
894,671,709,8,3
895,553,710,151,3
896,711,681,14,3
897,690,712,15,3
898,668,713,26,3
899,635,714,60,3
900,636,653,34,3
901,646,715,27,3
902,696,716,29,3
903,716,717,15,3
904,717,657,23,3
905,651,718,24,3
906,718,719,20,3
907,719,720,27,3
908,720,721,12,3
909,683,652,44,3
910,696,722,14,3
911,723,666,69,3
912,636,724,17,3
913,724,690,8,3
914,695,645,41,3
915,634,694,59,3
916,655,725,22,3
917,661,646,23,3
918,681,634,22,3
919,723,630,32,3
920,593,709,36,3
921,726,727,11,3
922,727,728,49,3
923,728,729,5,3
924,729,712,9,3
925,723,730,66,3
926,707,731,10,3
927,731,732,13,3
928,733,734,3,3
929,734,735,2,3
930,735,736,5,3
931,736,737,37,3
932,737,738,21,3
933,738,739,27,3
934,739,740,11,3
935,740,741,20,3
936,741,742,8,3
937,742,743,8,3
938,743,596,51,3
939,654,744,52,3
940,683,710,44,3
941,745,713,41,3
942,654,745,53,3
943,746,711,38,3
944,672,747,15,3
945,747,746,52,3
946,748,713,75,3
947,711,749,59,3
948,709,750,81,3
949,751,752,5,3
950,752,697,10,3
951,749,694,39,3
952,708,753,64,3
953,753,695,13,3
954,754,671,24,3
955,748,660,44,3
956,640,755,113,3
957,653,756,32,3
958,756,757,20,3
959,757,758,12,3
960,758,759,7,3
961,759,699,10,3
962,760,723,98,3
963,760,761,13,3
964,761,725,12,3
965,653,762,26,3
966,762,763,8,3
967,763,707,29,3
968,764,520,161,3
969,635,765,135,3
970,715,766,12,3
971,708,767,95,3
972,767,660,10,3
973,658,768,40,3
974,769,770,16,3
975,745,771,39,3
976,748,772,110,3
977,773,755,9,3
978,730,774,23,3
979,774,775,18,3
980,776,777,37,3
981,777,778,8,3
982,778,779,8,3
983,779,780,8,3
984,780,781,7,3
985,781,782,21,3
986,782,783,34,3
987,783,784,16,3
988,784,712,6,3
989,754,785,82,3
990,786,629,114,3
991,775,787,17,3
992,787,788,4,3
993,788,789,15,3
994,789,790,24,3
995,790,791,23,3
996,792,710,9,3
997,793,732,17,3
998,749,794,30,3
999,726,795,23,3
1000,795,721,16,3
1001,714,796,50,3
1002,772,708,41,3
1003,797,768,60,3
1004,798,799,14,3
1005,799,800,52,3
1006,801,800,9,3
1007,768,802,40,3
1008,802,803,5,3
1009,661,804,147,3
1010,755,754,26,3
1011,760,770,17,3
1012,797,683,79,3
1013,775,805,8,3
1014,805,699,9,3
1015,765,698,37,3
1016,801,806,3,3
1017,806,807,8,3
1018,807,808,14,3
1019,760,798,40,3
1020,695,794,42,3
1021,773,809,55,3
1022,769,810,41,3
1023,776,811,12,3
1024,811,726,14,3
1025,812,746,99,3
1026,792,804,35,3
1027,793,813,12,3
1028,813,814,12,3
1029,815,816,10,3
1030,816,663,78,3
1031,773,817,17,3
1032,817,818,9,3
1033,819,820,24,3
1034,820,732,21,3
1035,746,821,45,3
1036,822,803,14,3
1037,823,824,12,3
1038,824,748,34,3
1039,825,714,132,3
1040,750,785,31,3
1041,772,794,88,3
1042,703,701,59,3
1043,750,826,43,3
1044,827,744,24,3
1045,828,672,112,3
1046,701,826,35,3
1047,793,829,18,3
1048,829,791,14,3
1049,704,822,40,3
1050,830,663,100,3
1051,800,831,17,3
1052,832,833,32,3
1053,833,834,9,3
1054,835,745,111,3
1055,810,836,56,3
1056,771,837,52,3
1057,764,838,10,3
1058,838,703,14,3
1059,814,839,15,3
1060,839,819,8,3
1061,797,840,62,3
1062,818,830,17,3
1063,841,842,13,3
1064,842,843,10,3
1065,843,844,16,3
1066,844,845,6,3
1067,845,846,20,3
1068,846,847,9,3
1069,847,848,13,3
1070,848,849,10,3
1071,849,850,10,3
1072,850,851,15,3
1073,851,721,5,3
1074,764,703,14,3
1075,733,852,4,3
1076,852,853,5,3
1077,853,854,22,3
1078,854,855,25,3
1079,855,856,14,3
1080,856,857,8,3
1081,857,858,7,3
1082,858,859,10,3
1083,859,860,6,3
1084,860,861,9,3
1085,861,862,17,3
1086,862,863,7,3
1087,863,864,8,3
1088,864,865,7,3
1089,865,866,8,3
1090,866,867,10,3
1091,867,868,26,3
1092,868,869,19,3
1093,869,870,37,3
1094,870,871,12,3
1095,871,872,17,3
1096,872,873,18,3
1097,873,874,20,3
1098,874,875,10,3
1099,875,876,10,3
1100,876,877,8,3
1101,877,878,11,3
1102,878,879,12,3
1103,879,880,11,3
1104,880,881,6,3
1105,881,882,7,3
1106,882,883,8,3
1107,883,884,8,3
1108,884,885,7,3
1109,885,886,26,3
1110,886,887,10,3
1111,887,888,7,3
1112,888,889,8,3
1113,889,890,8,3
1114,890,891,37,3
1115,891,892,12,3
1116,892,893,37,3
1117,893,506,10,3
1118,894,895,15,3
1119,895,896,11,3
1120,896,897,11,3
1121,897,898,19,3
1122,898,899,29,3
1123,899,900,7,3
1124,900,901,15,3
1125,901,730,10,3
1126,902,827,23,3
1127,797,903,45,3
1128,894,769,27,3
1129,840,904,24,3
1130,904,792,41,3
1131,825,765,60,3
1132,903,803,56,3
1133,823,771,56,3
1134,812,794,37,3
1135,831,905,19,3
1136,834,822,11,3
1137,457,906,184,3
1138,906,907,29,3
1139,907,908,30,3
1140,908,909,29,3
1141,909,910,44,3
1142,910,911,35,3
1143,911,912,57,3
1144,912,913,30,3
1145,913,914,39,3
1146,914,915,29,3
1147,915,916,60,3
1148,916,917,24,3
1149,917,918,55,3
1150,918,919,109,3
1151,919,920,53,3
1152,920,921,34,3
1153,921,922,45,3
1154,894,923,23,3
1155,923,924,26,3
1156,924,925,16,3
1157,925,926,24,3
1158,821,927,98,3
1159,928,840,24,3
1160,818,929,17,3
1161,929,930,41,3
1162,930,931,10,3
1163,932,796,129,3
1164,786,828,12,3
1165,812,933,53,3
1166,933,934,11,3
1167,935,838,54,3
1168,936,937,16,3
1169,937,938,12,3
1170,821,939,38,3
1171,940,941,10,3
1172,941,942,9,3
1173,942,943,23,3
1174,943,819,8,3
1175,512,944,37,3
1176,944,945,61,3
1177,945,946,67,3
1178,946,947,204,3
1179,947,948,239,3
1180,948,949,107,3
1181,704,950,46,3
1182,950,951,13,3
1183,951,952,59,3
1184,823,953,117,3
1185,928,804,59,3
1186,809,954,28,3
1187,955,826,65,3
1188,832,903,12,3
1189,764,956,53,3
1190,815,830,45,3
1191,957,958,8,3
1192,958,959,3,3
1193,959,960,19,3
1194,960,961,33,3
1195,961,962,12,3
1196,962,963,6,3
1197,963,964,15,3
1198,964,965,8,3
1199,965,966,14,3
1200,966,967,29,3
1201,967,814,9,3
1202,968,809,28,3
1203,818,969,6,3
1204,969,954,52,3
1205,970,902,11,3
1206,956,796,51,3
1207,836,905,16,3
1208,841,776,25,3
1209,953,772,42,3
1210,968,785,32,3
1211,953,971,60,3
1212,825,972,138,3
1213,786,973,86,3
1214,974,975,31,3
1215,976,955,51,3
1216,977,837,55,3
1217,835,978,18,3
1218,955,979,39,3
1219,980,979,53,3
1220,980,981,35,3
1221,982,939,24,3
1222,832,983,84,3
1223,815,984,88,3
1224,970,985,79,3
1225,986,987,51,3
1226,987,988,28,3
1227,988,838,17,3
1228,828,982,66,3
1229,989,940,15,3
1230,825,932,49,3
1231,815,990,13,3
1232,990,931,21,3
1233,975,991,5,3
1234,991,837,21,3
1235,940,992,8,3
1236,992,993,7,3
1237,993,994,10,3
1238,994,995,53,3
1239,995,996,6,3
1240,996,936,16,3
1241,506,997,19,3
1242,997,998,8,3
1243,998,999,9,3
1244,999,1000,19,3
1245,1000,1001,13,3
1246,1001,1002,16,3
1247,1002,1003,15,3
1248,1003,1004,16,3
1249,1004,1005,26,3
1250,1005,1006,36,3
1251,1006,1007,10,3
1252,1007,1008,12,3
1253,823,974,63,3
1254,952,834,114,3
1255,953,934,40,3
1256,703,1009,30,3
1257,1009,1010,18,3
1258,1010,1011,21,3
1259,1011,976,30,3
1260,926,1012,26,3
1261,1012,836,7,3
1262,835,970,52,3
1263,954,980,7,3
1264,968,955,36,3
1265,812,927,44,3
1266,1013,1014,6,3
1267,1014,981,46,3
1268,982,1015,98,3
1269,932,1016,52,3
1270,1017,974,42,3
1271,973,984,64,3
1272,1018,1019,27,3
1273,1019,978,24,3
1274,1013,931,54,3
1275,985,1020,12,3
1276,841,1021,11,3
1277,1021,1022,18,3
1278,1022,1023,4,3
1279,1023,1024,10,3
1280,1024,1025,1,3
1281,1025,1026,3,3
1282,1026,1027,4,3
1283,1027,1028,4,3
1284,1028,1029,19,3
1285,1029,1030,9,3
1286,1030,1031,5,3
1287,1031,1032,5,3
1288,1032,1033,1,3
1289,1033,1034,9,3
1290,1034,1035,8,3
1291,1035,1036,7,3
1292,1036,1037,8,3
1293,1037,1038,2,3
1294,1038,1039,6,3
1295,1039,1040,4,3
1296,1041,979,38,3
1297,1041,981,42,3
1298,1042,1043,33,3
1299,1043,1044,26,3
1300,1044,832,89,3
1301,1045,935,127,3
1302,986,976,12,3
1303,1020,1046,33,3
1304,835,1047,53,3
1305,1048,927,41,3
1306,977,978,50,3
1307,1016,956,128,3
1308,903,1049,180,3
1309,1050,1051,24,3
1310,1051,927,55,3
1311,1052,828,85,3
1312,926,1053,24,3
1313,1053,1054,22,3
1314,1055,935,60,3
1315,939,1048,99,3
1316,928,1056,83,3
1317,934,1050,45,3
1318,1050,1057,6,3
1319,1057,1058,39,3
1320,1059,983,99,3
1321,1047,1060,28,3
1322,1061,1056,48,3
1323,1052,973,11,3
1324,932,1062,137,3
1325,984,1063,75,3
1326,1015,1048,23,3
1327,1018,1047,28,3
1328,1064,952,43,3
1329,1063,1065,89,3
1330,1065,931,9,3
1331,986,1066,41,3
1332,985,1060,56,3
1333,1017,977,56,3
1334,1050,971,52,3
1335,1067,1060,35,3
1336,1042,1064,21,3
1337,1068,1069,76,3
1338,1069,1013,12,3
1339,971,1070,26,3
1340,1070,1071,82,3
1341,1055,1072,128,3
1342,1020,1073,111,3
1343,1074,1066,27,3
1344,972,1062,49,3
1345,971,1075,57,3
1346,1013,1076,28,3
1347,986,1077,57,3
1348,1077,1078,86,3
1349,1018,1079,22,3
